campaign_id,gender,age_range,education_level,country,state,sentiment_category
1,other,18-24,elementary,Peru,Other,negative
1,other,25-34,phd,Angola,Other,positive
1,male,55-64,highschool,Australia,Other,positive
1,prefer not to say,45-54,bachelor,Argentina,Other,negative
1,other,45-54,highschool,Spain,Other,negative
1,prefer not to say,35-44,phd,United Kingdom,Other,positive
1,female,65+,bachelor,Argentina,Other,negative
1,female,35-44,master,South Africa,Other,positive
1,prefer not to say,45-54,other,France,Other,positive
1,male,55-64,highschool,Netherlands,Other,neutral
1,female,65+,master,Brazil,RS,positive
1,prefer not to say,18-24,bachelor,South Africa,Other,positive
1,female,45-54,other,Peru,Other,positive
1,male,55-64,elementary,Angola,Other,positive
1,other,55-64,phd,Italy,Other,neutral
1,prefer not to say,25-34,other,United Kingdom,Other,positive
1,male,65+,bachelor,South Africa,Other,positive
1,other,55-64,bachelor,Italy,Other,neutral
1,male,25-34,highschool,China,Other,positive
1,female,35-44,phd,Chile,Other,positive
1,other,18-24,phd,Switzerland,Other,positive
1,female,25-34,master,Angola,Other,positive
1,prefer not to say,65+,highschool,Germany,Other,neutral
1,male,25-34,elementary,China,Other,positive
1,prefer not to say,45-54,bachelor,Peru,Other,negative
1,male,55-64,bachelor,Australia,Other,positive
1,prefer not to say,55-64,elementary,Japan,Other,negative
1,female,45-54,bachelor,Netherlands,Other,neutral
1,other,25-34,highschool,Angola,Other,positive
1,female,35-44,elementary,France,Other,positive
1,other,45-54,other,Colombia,Other,positive
1,prefer not to say,other,bachelor,Japan,Other,positive
1,female,55-64,other,Canada,Other,positive
1,other,35-44,highschool,China,Other,positive
1,other,65+,elementary,Canada,Other,positive
1,other,25-34,other,Spain,Other,neutral
1,other,25-34,highschool,Peru,Other,neutral
1,prefer not to say,other,highschool,Mozambique,Other,positive
1,male,35-44,master,Switzerland,Other,positive
1,male,other,bachelor,Colombia,Other,positive
1,prefer not to say,other,elementary,Mexico,Other,positive
1,male,35-44,highschool,United Kingdom,Other,negative
1,prefer not to say,35-44,bachelor,Portugal,Other,negative
1,prefer not to say,35-44,master,United States,Other,neutral
1,other,25-34,master,Australia,Other,positive
1,male,65+,bachelor,Germany,Other,neutral
1,male,55-64,phd,Argentina,Other,positive
1,other,other,bachelor,Germany,Other,positive
1,male,55-64,other,Portugal,Other,positive
1,other,65+,phd,Canada,Other,positive
1,male,45-54,master,Germany,Other,positive
1,other,55-64,elementary,Australia,Other,positive
1,male,65+,highschool,China,Other,negative
1,prefer not to say,25-34,bachelor,Other,Other,positive
1,prefer not to say,other,elementary,Canada,Other,positive
1,other,18-24,phd,Peru,Other,positive
1,female,18-24,highschool,Other,Other,positive
1,female,other,highschool,Mozambique,Other,negative
1,other,other,elementary,Other,Other,negative
1,prefer not to say,45-54,master,Argentina,Other,positive
1,female,other,phd,Brazil,SP,positive
1,female,35-44,phd,Mexico,Other,negative
1,other,65+,highschool,Japan,Other,positive
1,other,45-54,elementary,France,Other,negative
1,male,35-44,bachelor,Brazil,RS,positive
1,other,25-34,other,United Kingdom,Other,positive
1,prefer not to say,18-24,other,South Korea,Other,negative
1,female,18-24,highschool,Mexico,Other,positive
1,male,18-24,bachelor,Chile,Other,positive
1,male,18-24,highschool,Australia,Other,positive
1,female,35-44,phd,Brazil,SC,negative
1,prefer not to say,55-64,other,Australia,Other,positive
1,other,18-24,bachelor,Chile,Other,positive
1,other,18-24,elementary,Mexico,Other,positive
1,other,18-24,bachelor,Portugal,Other,positive
1,female,45-54,elementary,Spain,Other,neutral
1,female,other,phd,France,Other,positive
1,female,18-24,elementary,Chile,Other,positive
1,female,45-54,phd,India,Other,positive
1,other,other,master,South Korea,Other,positive
1,female,55-64,bachelor,Italy,Other,neutral
1,other,35-44,master,Peru,Other,positive
1,female,other,phd,Mozambique,Other,positive
1,prefer not to say,25-34,master,South Korea,Other,positive
1,prefer not to say,18-24,elementary,Colombia,Other,positive
1,female,other,phd,Chile,Other,positive
1,female,35-44,other,Canada,Other,positive
1,prefer not to say,65+,elementary,Other,Other,positive
1,other,55-64,master,India,Other,positive
1,female,55-64,bachelor,United Kingdom,Other,neutral
1,female,65+,master,United States,Other,neutral
1,female,35-44,highschool,Mexico,Other,positive
1,other,55-64,highschool,South Korea,Other,positive
1,other,65+,elementary,United Kingdom,Other,neutral
1,female,other,phd,United Kingdom,Other,positive
1,prefer not to say,45-54,bachelor,Peru,Other,positive
1,female,65+,highschool,Germany,Other,positive
1,female,55-64,master,Brazil,PE,positive
1,prefer not to say,other,other,Peru,Other,positive
1,prefer not to say,45-54,elementary,Brazil,DF,positive
1,prefer not to say,18-24,master,South Africa,Other,positive
1,male,25-34,bachelor,Mozambique,Other,positive
1,male,other,highschool,Mexico,Other,positive
1,female,25-34,bachelor,France,Other,neutral
1,prefer not to say,65+,other,Netherlands,Other,negative
1,male,65+,master,Japan,Other,positive
1,male,other,elementary,Mozambique,Other,positive
1,female,45-54,phd,Switzerland,Other,neutral
1,male,35-44,elementary,Japan,Other,positive
1,female,45-54,other,Italy,Other,positive
1,female,65+,elementary,Italy,Other,positive
1,female,35-44,elementary,Australia,Other,positive
1,prefer not to say,45-54,phd,Netherlands,Other,positive
1,female,35-44,elementary,Chile,Other,neutral
1,female,55-64,elementary,Chile,Other,neutral
1,other,18-24,elementary,Canada,Other,positive
1,female,65+,bachelor,Germany,Other,positive
1,female,45-54,master,Other,Other,neutral
1,female,18-24,master,Switzerland,Other,positive
1,other,25-34,master,South Korea,Other,positive
1,male,55-64,elementary,Spain,Other,positive
1,male,18-24,other,Argentina,Other,positive
1,male,55-64,phd,Other,Other,neutral
1,male,35-44,master,Switzerland,Other,positive
1,female,other,highschool,Brazil,BA,positive
1,other,65+,master,Colombia,Other,positive
1,prefer not to say,45-54,master,China,Other,positive
1,female,25-34,other,United States,Other,positive
1,female,18-24,other,Other,Other,negative
1,prefer not to say,18-24,elementary,Canada,Other,positive
1,prefer not to say,35-44,elementary,Italy,Other,positive
1,other,35-44,elementary,India,Other,negative
1,male,45-54,bachelor,Portugal,Other,positive
1,other,18-24,other,Portugal,Other,positive
1,male,18-24,master,Mozambique,Other,positive
1,other,35-44,other,Mexico,Other,negative
1,female,45-54,bachelor,Chile,Other,positive
1,male,35-44,phd,United Kingdom,Other,positive
1,prefer not to say,25-34,master,South Korea,Other,positive
1,female,45-54,elementary,South Africa,Other,neutral
1,other,35-44,other,Germany,Other,positive
1,prefer not to say,18-24,master,Australia,Other,positive
1,other,25-34,phd,Italy,Other,neutral
1,male,65+,phd,Netherlands,Other,positive
1,male,18-24,other,Peru,Other,positive
1,prefer not to say,65+,highschool,India,Other,positive
1,prefer not to say,65+,phd,France,Other,positive
1,other,45-54,master,Canada,Other,negative
1,male,25-34,elementary,Colombia,Other,negative
1,other,65+,elementary,Canada,Other,positive
1,other,25-34,highschool,Netherlands,Other,neutral
1,other,35-44,master,Argentina,Other,negative
1,prefer not to say,55-64,other,Canada,Other,positive
1,other,35-44,highschool,Chile,Other,positive
1,other,45-54,bachelor,Chile,Other,neutral
1,female,55-64,elementary,China,Other,neutral
1,prefer not to say,18-24,elementary,China,Other,neutral
1,other,55-64,other,Spain,Other,positive
1,other,18-24,elementary,United Kingdom,Other,positive
1,prefer not to say,18-24,phd,Spain,Other,positive
1,other,65+,bachelor,South Korea,Other,neutral
1,female,18-24,elementary,United Kingdom,Other,positive
1,other,55-64,other,Other,Other,positive
1,other,25-34,highschool,Netherlands,Other,positive
1,other,other,phd,Mexico,Other,positive
1,female,55-64,master,United Kingdom,Other,neutral
1,female,55-64,other,Italy,Other,negative
1,female,45-54,highschool,Other,Other,positive
1,male,18-24,master,Brazil,GO,positive
1,prefer not to say,35-44,master,Argentina,Other,negative
1,other,45-54,master,Netherlands,Other,negative
1,prefer not to say,25-34,elementary,Angola,Other,positive
1,other,45-54,other,Mozambique,Other,positive
1,other,35-44,phd,Australia,Other,neutral
1,other,18-24,elementary,United Kingdom,Other,neutral
1,prefer not to say,18-24,elementary,Canada,Other,negative
1,prefer not to say,18-24,elementary,Angola,Other,positive
1,male,65+,phd,Chile,Other,positive
1,other,65+,highschool,Mexico,Other,positive
1,other,55-64,elementary,Chile,Other,neutral
1,prefer not to say,55-64,highschool,Mexico,Other,negative
1,female,25-34,highschool,Japan,Other,positive
1,male,35-44,other,China,Other,positive
1,male,45-54,bachelor,Canada,Other,positive
1,other,65+,phd,Argentina,Other,neutral
1,female,65+,phd,Mozambique,Other,positive
1,female,18-24,highschool,Peru,Other,neutral
1,other,55-64,highschool,United Kingdom,Other,positive
1,other,35-44,other,Netherlands,Other,positive
1,male,65+,master,Argentina,Other,positive
1,male,55-64,other,Mexico,Other,neutral
1,other,35-44,phd,United Kingdom,Other,negative
1,prefer not to say,25-34,other,India,Other,positive
1,female,55-64,other,Switzerland,Other,negative
1,prefer not to say,55-64,master,South Korea,Other,positive
1,other,55-64,highschool,Brazil,BA,positive
1,prefer not to say,35-44,bachelor,Brazil,PR,neutral
1,male,18-24,phd,Angola,Other,positive
1,female,45-54,elementary,Italy,Other,neutral
1,prefer not to say,other,master,Japan,Other,positive
1,male,55-64,highschool,Colombia,Other,neutral
1,prefer not to say,55-64,other,United Kingdom,Other,positive
1,female,55-64,phd,Germany,Other,positive
1,other,other,phd,Portugal,Other,positive
1,prefer not to say,other,bachelor,South Korea,Other,positive
1,female,other,bachelor,United Kingdom,Other,negative
1,prefer not to say,65+,bachelor,Mozambique,Other,negative
1,male,45-54,phd,Mozambique,Other,positive
1,male,35-44,elementary,Other,Other,positive
1,other,18-24,highschool,Switzerland,Other,positive
1,other,45-54,other,Japan,Other,negative
1,other,other,elementary,France,Other,positive
1,other,65+,elementary,China,Other,positive
1,prefer not to say,65+,master,Germany,Other,negative
1,male,35-44,phd,Spain,Other,positive
1,male,other,highschool,Other,Other,positive
1,male,55-64,bachelor,Brazil,RJ,positive
1,other,18-24,master,Switzerland,Other,positive
1,female,25-34,highschool,Other,Other,negative
1,female,18-24,highschool,Argentina,Other,positive
1,female,55-64,bachelor,Other,Other,positive
1,female,65+,master,Peru,Other,positive
1,male,45-54,phd,China,Other,positive
1,male,55-64,master,India,Other,positive
1,other,other,other,Japan,Other,neutral
1,other,65+,phd,Angola,Other,positive
1,other,35-44,highschool,Peru,Other,neutral
1,male,45-54,highschool,United Kingdom,Other,neutral
1,male,65+,other,China,Other,positive
1,prefer not to say,35-44,master,United States,Other,positive
1,male,45-54,phd,Peru,Other,negative
1,female,other,phd,Spain,Other,positive
1,other,other,other,Mozambique,Other,positive
1,male,25-34,phd,Australia,Other,positive
1,prefer not to say,55-64,elementary,Italy,Other,positive
1,female,25-34,master,Germany,Other,positive
1,other,other,master,Peru,Other,positive
1,other,55-64,elementary,Spain,Other,positive
1,male,other,master,Canada,Other,positive
1,female,other,highschool,France,Other,negative
1,other,55-64,phd,South Korea,Other,positive
1,prefer not to say,35-44,bachelor,Canada,Other,neutral
1,female,25-34,master,Japan,Other,positive
1,female,35-44,phd,Germany,Other,positive
1,female,25-34,bachelor,Other,Other,negative
1,prefer not to say,55-64,phd,United States,Other,positive
1,other,other,phd,Colombia,Other,positive
1,prefer not to say,65+,highschool,United States,Other,negative
1,prefer not to say,65+,phd,Mexico,Other,positive
1,female,65+,elementary,Colombia,Other,neutral
1,prefer not to say,35-44,phd,Peru,Other,positive
1,female,45-54,phd,China,Other,positive
1,prefer not to say,25-34,master,Mexico,Other,positive
1,female,65+,bachelor,Brazil,GO,negative
1,male,45-54,phd,France,Other,neutral
1,female,25-34,highschool,Spain,Other,positive
1,female,45-54,bachelor,Brazil,SP,neutral
1,other,45-54,master,Switzerland,Other,positive
1,prefer not to say,18-24,other,Canada,Other,positive
1,prefer not to say,35-44,master,India,Other,positive
1,male,65+,highschool,Switzerland,Other,neutral
1,male,35-44,master,Mexico,Other,positive
1,male,45-54,elementary,Mexico,Other,neutral
1,male,55-64,bachelor,Australia,Other,negative
1,other,65+,phd,Portugal,Other,positive
1,prefer not to say,35-44,elementary,South Africa,Other,neutral
1,other,45-54,other,South Korea,Other,positive
1,other,65+,elementary,South Korea,Other,positive
1,prefer not to say,other,highschool,China,Other,neutral
1,female,25-34,highschool,South Africa,Other,positive
1,female,18-24,master,Japan,Other,positive
1,prefer not to say,other,master,Mozambique,Other,positive
1,female,55-64,other,Argentina,Other,negative
1,female,55-64,elementary,Japan,Other,positive
1,prefer not to say,55-64,highschool,Italy,Other,neutral
1,male,35-44,highschool,Germany,Other,positive
1,prefer not to say,18-24,master,Canada,Other,positive
1,prefer not to say,45-54,highschool,India,Other,negative
1,male,65+,master,Spain,Other,positive
1,female,other,master,Italy,Other,positive
1,female,65+,phd,United Kingdom,Other,positive
1,male,35-44,master,South Africa,Other,positive
1,other,other,master,India,Other,neutral
1,male,other,highschool,Peru,Other,positive
1,other,35-44,phd,Argentina,Other,negative
1,female,25-34,phd,India,Other,positive
1,prefer not to say,45-54,highschool,Australia,Other,positive
1,other,other,highschool,South Korea,Other,positive
1,prefer not to say,other,master,South Africa,Other,negative
1,other,65+,highschool,South Korea,Other,positive
1,female,other,elementary,South Korea,Other,negative
1,prefer not to say,other,other,United States,Other,positive
1,prefer not to say,25-34,elementary,Switzerland,Other,neutral
1,male,25-34,highschool,Mexico,Other,neutral
1,male,55-64,highschool,Spain,Other,positive
1,other,65+,elementary,Portugal,Other,positive
1,prefer not to say,18-24,master,India,Other,neutral
1,male,18-24,bachelor,Other,Other,positive
1,male,25-34,bachelor,Peru,Other,positive
1,female,other,bachelor,Switzerland,Other,positive
1,male,35-44,other,South Korea,Other,positive
1,other,25-34,highschool,Colombia,Other,positive
1,prefer not to say,18-24,highschool,Peru,Other,positive
1,other,55-64,other,Switzerland,Other,positive
1,other,65+,other,Spain,Other,neutral
1,prefer not to say,35-44,master,South Africa,Other,positive
1,male,other,elementary,Mozambique,Other,positive
1,other,25-34,highschool,South Africa,Other,negative
1,male,45-54,highschool,Italy,Other,positive
1,other,45-54,highschool,United States,Other,negative
1,prefer not to say,other,bachelor,United Kingdom,Other,neutral
1,female,other,other,South Africa,Other,positive
1,other,65+,master,Colombia,Other,positive
1,female,25-34,bachelor,South Korea,Other,positive
1,female,65+,master,South Africa,Other,positive
1,male,18-24,elementary,United States,Other,positive
